idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
563029,2018-11-04 11:45:00,2018-11-04 12:00:00,2018-11-04 12:15:00,19,3,38,56,1,0.0,0.0,13.0,12.0,-48.0,-63.0,13.0,12.0,-48.0,-64.0,14.0,0.0,16.0,12.0,-51.0,-95.0,16.0,12.0,-51.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
1882,2018-10-29 19:00:00,2018-10-29 19:15:00,2018-10-29 19:30:00,19,2,18,56,1,0.0,0.0,18.0,18.0,-45.0,-46.0,18.0,18.0,-47.0,-47.0,21.0,1.0,22.0,18.0,-45.0,-93.0,22.0,18.0,-47.0,-90.0,4.0,0.0,22.0,18.0,-47.0,-95.0,22.0,18.0,-48.0,-94.0,-82.5,23.0,-52,-84,0.0
563029,2018-11-04 00:00:00,2018-11-04 00:15:00,2018-11-04 00:30:00,19,3,38,56,1,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-94.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
6336,2018-10-29 15:15:00,2018-10-29 15:30:00,2018-10-29 15:45:00,19,3,23,28,1,0.0,0.0,19.0,19.0,-52.0,-61.0,19.0,19.0,-52.0,-60.0,0.0,0.0,21.0,19.0,-53.0,-71.0,21.0,19.0,-52.0,-69.0,26.0,0.0,23.0,19.0,-60.0,-91.0,23.0,19.0,-59.0,-86.0,-79.5,23.0,-54,-86,0.0
21270,2018-12-16 22:30:00,2018-12-16 22:45:00,2018-12-16 23:00:00,27,2,80,250,1,21.0,0.0,18.0,13.0,-62.0,-84.0,18.0,13.0,-62.0,-85.0,94.0,15.0,18.0,15.0,-67.0,-80.0,18.0,15.0,-69.0,-83.0,7.0,0.0,18.0,13.0,-52.0,-85.0,18.0,13.0,-52.0,-86.0,-68.0,18.0,-43,-73,0.0
631624,2018-12-09 12:30:00,2018-12-09 12:45:00,2018-12-09 13:00:00,27,2,80,250,1,234.0,97.0,18.0,13.0,-30.0,-63.0,18.0,13.0,-29.0,-58.0,185.0,52.0,18.0,13.0,-32.0,-60.0,18.0,13.0,-32.0,-60.0,266.0,102.0,18.0,13.0,-30.0,-63.0,18.0,13.0,-30.0,-56.0,-68.0,18.0,-35,-73,0.0
12296,2018-10-29 09:30:00,2018-10-29 09:45:00,2018-10-29 10:00:00,19,2,38,28,1,0.0,0.0,14.0,13.0,-53.0,-62.0,14.0,14.0,-56.0,-64.0,0.0,0.0,14.0,13.0,-54.0,-63.0,15.0,14.0,-57.0,-65.0,9.0,2.0,17.0,13.0,-59.0,-88.0,18.0,14.0,-63.0,-92.0,-83.0,19.0,-48,-84,0.0
563029,2018-11-04 06:30:00,2018-11-04 06:45:00,2018-11-04 07:00:00,19,3,38,56,1,33.0,16.0,16.0,12.0,-56.0,-95.0,16.0,12.0,-56.0,-94.0,0.0,0.0,16.0,16.0,-95.0,-95.0,16.0,16.0,-94.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-95.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
563029,2018-10-29 11:45:00,2018-10-29 12:00:00,2018-10-29 12:15:00,19,3,38,56,1,0.0,0.0,16.0,12.0,-46.0,-77.0,16.0,12.0,-46.0,-73.0,15.0,0.0,16.0,16.0,-77.0,-95.0,16.0,16.0,-73.0,-94.0,0.0,0.0,16.0,16.0,-94.0,-95.0,16.0,16.0,-94.0,-94.0,-75.0,19.0,-39,-82,0.0
14797,2018-11-20 18:45:00,2018-11-20 19:00:00,2018-11-20 19:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-63.0,17.0,17.0,-55.0,-56.0,4.0,0.0,17.0,17.0,-61.0,-72.0,17.0,17.0,-55.0,-66.0,84.0,15.0,17.0,17.0,-63.0,-74.0,17.0,17.0,-57.0,-68.0,-64.5,18.0,-47,-84,1.0
23633,2018-05-16 03:45:00,2018-05-16 04:00:00,2018-05-16 04:15:00,19,2,38,28,1,159.0,64.0,17.0,16.0,-68.0,-94.0,17.0,17.0,-62.0,-80.0,119.0,38.0,17.0,16.0,-68.0,-96.0,17.0,17.0,-61.0,-70.0,64.0,5.0,17.0,17.0,-76.0,-97.0,17.0,17.0,-61.0,-68.0,-83.0,19.0,-54,-84,1.0
76076,2018-10-05 15:45:00,2018-10-05 16:00:00,2018-10-05 16:15:00,19,9,18,56,0,1.0,0.0,17.0,17.0,-62.0,-65.0,17.0,17.0,-65.0,-66.0,0.0,0.0,17.0,17.0,-62.0,-63.0,17.0,17.0,-64.0,-66.0,218.0,0.0,17.0,17.0,-62.0,-66.0,17.0,17.0,-64.0,-67.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-02 14:30:00,2018-10-02 14:45:00,2018-10-02 15:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-58.0,-61.0,17.0,17.0,-58.0,-62.0,0.0,0.0,17.0,17.0,-58.0,-61.0,17.0,17.0,-59.0,-62.0,120.0,9.0,17.0,17.0,-59.0,-70.0,17.0,17.0,-59.0,-72.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 19:45:00,2018-10-05 20:00:00,2018-10-05 20:15:00,19,9,18,56,0,18.0,0.0,17.0,17.0,-65.0,-74.0,17.0,17.0,-65.0,-75.0,0.0,0.0,17.0,17.0,-67.0,-72.0,17.0,17.0,-68.0,-74.0,317.0,0.0,17.0,17.0,-66.0,-69.0,17.0,17.0,-66.0,-68.0,-64.5,18.0,-41,-84,1.0
23633,2018-05-16 01:30:00,2018-05-16 01:45:00,2018-05-16 02:00:00,19,2,38,28,1,147.0,39.0,17.0,16.0,-61.0,-96.0,17.0,15.0,-55.0,-83.0,165.0,74.0,17.0,16.0,-63.0,-95.0,17.0,16.0,-60.0,-74.0,127.0,55.0,17.0,16.0,-67.0,-96.0,17.0,16.0,-60.0,-70.0,-83.0,19.0,-54,-84,1.0
34737,2018-07-16 03:15:00,2018-07-16 03:30:00,2018-07-16 03:45:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-46.0,23.0,23.0,-45.0,-46.0,4.0,0.0,24.0,24.0,-44.0,-85.0,23.0,23.0,-45.0,-83.0,1.0,0.0,24.0,24.0,-70.0,-96.0,23.0,23.0,-69.0,-96.0,-69.5,24.0,-42,-85,1.0
76076,2018-10-05 09:00:00,2018-10-05 09:15:00,2018-10-05 09:30:00,19,9,18,56,0,79.0,0.0,17.0,17.0,-65.0,-74.0,17.0,17.0,-62.0,-72.0,146.0,14.0,17.0,17.0,-65.0,-72.0,17.0,17.0,-62.0,-69.0,351.0,25.0,17.0,17.0,-66.0,-70.0,17.0,17.0,-66.0,-71.0,-64.5,18.0,-41,-84,1.0
7317,2018-09-01 18:15:00,2018-09-01 18:30:00,2018-09-01 18:45:00,19,2,38,28,1,2.0,0.0,15.0,11.0,-52.0,-73.0,17.0,13.0,-54.0,-75.0,47.0,19.0,15.0,11.0,-62.0,-97.0,17.0,13.0,-63.0,-97.0,154.0,18.0,15.0,15.0,-78.0,-96.0,17.0,17.0,-82.0,-97.0,-83.0,19.0,-41,-84,1.0
7317,2019-01-22 11:30:00,2019-01-22 11:45:00,2019-01-22 12:00:00,19,2,38,28,1,1.0,0.0,12.0,11.0,-61.0,-75.0,17.0,13.0,-59.0,-65.0,0.0,0.0,11.0,11.0,-61.0,-68.0,15.0,13.0,-58.0,-62.0,57.0,11.0,15.0,11.0,-58.0,-82.0,17.0,13.0,-61.0,-92.0,-83.0,19.0,-41,-84,1.0
76076,2018-10-05 16:30:00,2018-10-05 16:45:00,2018-10-05 17:00:00,19,9,18,56,0,119.0,0.0,17.0,17.0,-63.0,-65.0,17.0,17.0,-64.0,-67.0,39.0,7.0,17.0,17.0,-63.0,-77.0,17.0,17.0,-64.0,-78.0,260.0,3.0,17.0,17.0,-66.0,-73.0,17.0,17.0,-65.0,-73.0,-64.5,18.0,-41,-84,1.0
7774,2019-01-02 19:30:00,2019-01-02 19:45:00,2019-01-02 20:00:00,19,2,38,28,1,0.0,0.0,11.0,11.0,-31.0,-32.0,11.0,11.0,-32.0,-32.0,0.0,0.0,11.0,11.0,-31.0,-32.0,11.0,11.0,-32.0,-32.0,99.0,45.0,15.0,11.0,-27.0,-32.0,15.0,11.0,-28.0,-32.0,-83.0,19.0,-41,-84,1.0
23633,2018-05-16 04:30:00,2018-05-16 04:45:00,2018-05-16 05:00:00,19,2,38,28,1,35.0,5.0,17.0,17.0,-72.0,-97.0,17.0,17.0,-61.0,-68.0,38.0,2.0,17.0,17.0,-74.0,-97.0,17.0,17.0,-62.0,-68.0,37.0,12.0,17.0,17.0,-72.0,-97.0,17.0,17.0,-61.0,-67.0,-83.0,19.0,-54,-84,1.0
4672,2018-06-07 16:15:00,2018-06-07 16:30:00,2018-06-07 16:45:00,19,3,23,28,1,26.0,3.0,22.0,22.0,-76.0,-85.0,22.0,22.0,-78.0,-85.0,64.0,17.0,22.0,22.0,-75.0,-86.0,22.0,22.0,-76.0,-86.0,156.0,73.0,22.0,22.0,-73.0,-95.0,22.0,22.0,-75.0,-96.0,-79.5,23.0,-44,-86,1.0
34737,2018-08-28 07:45:00,2018-08-28 08:00:00,2018-08-28 08:15:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-37.0,-46.0,23.0,23.0,-38.0,-47.0,0.0,0.0,24.0,24.0,-35.0,-50.0,23.0,23.0,-37.0,-51.0,1.0,0.0,24.0,24.0,-39.0,-74.0,23.0,23.0,-40.0,-65.0,-69.5,24.0,-42,-85,1.0
76076,2018-10-05 07:00:00,2018-10-05 07:15:00,2018-10-05 07:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-62.0,17.0,17.0,-63.0,-65.0,0.0,0.0,17.0,17.0,-62.0,-62.0,17.0,17.0,-64.0,-64.0,19.0,0.0,17.0,17.0,-62.0,-65.0,17.0,17.0,-64.0,-67.0,-64.5,18.0,-41,-84,1.0
4672,2018-06-07 10:45:00,2018-06-07 11:00:00,2018-06-07 11:15:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-75.0,-79.0,22.0,22.0,-77.0,-82.0,0.0,0.0,22.0,22.0,-75.0,-81.0,22.0,22.0,-77.0,-83.0,367.0,1.0,22.0,22.0,-78.0,-86.0,22.0,22.0,-81.0,-86.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-27 19:45:00,2018-05-27 20:00:00,2018-05-27 20:15:00,19,3,23,28,1,18.0,0.0,22.0,22.0,-81.0,-83.0,22.0,22.0,-82.0,-84.0,300.0,0.0,22.0,22.0,-82.0,-88.0,22.0,22.0,-82.0,-88.0,0.0,0.0,22.0,22.0,-85.0,-92.0,22.0,22.0,-86.0,-92.0,-79.5,23.0,-44,-86,1.0
76076,2018-10-18 04:30:00,2018-10-18 04:45:00,2018-10-18 05:00:00,19,9,18,56,0,115.0,0.0,17.0,17.0,-62.0,-71.0,17.0,17.0,-62.0,-73.0,288.0,12.0,17.0,17.0,-63.0,-70.0,17.0,17.0,-64.0,-72.0,17.0,0.0,17.0,17.0,-62.0,-67.0,17.0,17.0,-64.0,-69.0,-64.5,18.0,-41,-84,1.0
4672,2018-05-27 17:30:00,2018-05-27 17:45:00,2018-05-27 18:00:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-96.0,-97.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-97.0,-97.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-94.0,-97.0,22.0,22.0,-96.0,-96.0,-79.5,23.0,-44,-86,1.0
76076,2018-10-05 09:15:00,2018-10-05 09:30:00,2018-10-05 09:45:00,19,9,18,56,0,146.0,14.0,17.0,17.0,-65.0,-72.0,17.0,17.0,-62.0,-69.0,351.0,25.0,17.0,17.0,-66.0,-70.0,17.0,17.0,-66.0,-71.0,40.0,1.0,17.0,17.0,-64.0,-69.0,17.0,17.0,-63.0,-67.0,-64.5,18.0,-41,-84,1.0
4672,2018-05-27 20:30:00,2018-05-27 20:45:00,2018-05-27 21:00:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-86.0,-90.0,22.0,22.0,-87.0,-91.0,0.0,0.0,22.0,22.0,-86.0,-90.0,22.0,22.0,-89.0,-92.0,0.0,0.0,22.0,22.0,-86.0,-92.0,22.0,22.0,-88.0,-92.0,-79.5,23.0,-44,-86,1.0
23633,2018-05-16 04:00:00,2018-05-16 04:15:00,2018-05-16 04:30:00,19,2,38,28,1,119.0,38.0,17.0,16.0,-68.0,-96.0,17.0,17.0,-61.0,-70.0,64.0,5.0,17.0,17.0,-76.0,-97.0,17.0,17.0,-61.0,-68.0,35.0,5.0,17.0,17.0,-72.0,-97.0,17.0,17.0,-61.0,-68.0,-83.0,19.0,-54,-84,1.0
76076,2018-10-05 03:15:00,2018-10-05 03:30:00,2018-10-05 03:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-69.0,-76.0,17.0,17.0,-69.0,-75.0,0.0,0.0,17.0,17.0,-68.0,-77.0,17.0,17.0,-67.0,-76.0,0.0,0.0,17.0,17.0,-70.0,-78.0,17.0,17.0,-72.0,-78.0,-64.5,18.0,-41,-84,1.0
4672,2018-05-27 17:45:00,2018-05-27 18:00:00,2018-05-27 18:15:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-97.0,-97.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-94.0,-97.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-90.0,-95.0,22.0,22.0,-93.0,-96.0,-79.5,23.0,-44,-86,1.0
76076,2018-10-14 17:45:00,2018-10-14 18:00:00,2018-10-14 18:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-68.0,-82.0,17.0,17.0,-69.0,-85.0,0.0,0.0,17.0,17.0,-69.0,-85.0,17.0,17.0,-69.0,-88.0,22.0,9.0,17.0,17.0,-65.0,-91.0,17.0,17.0,-65.0,-91.0,-64.5,18.0,-41,-84,1.0
7317,2019-01-22 10:30:00,2019-01-22 10:45:00,2019-01-22 11:00:00,19,2,38,28,1,35.0,15.0,15.0,12.0,-59.0,-73.0,17.0,13.0,-67.0,-89.0,58.0,16.0,15.0,11.0,-71.0,-91.0,17.0,14.0,-63.0,-68.0,225.0,50.0,15.0,11.0,-70.0,-93.0,17.0,14.0,-61.0,-67.0,-83.0,19.0,-41,-84,1.0
76076,2018-10-18 16:45:00,2018-10-18 17:00:00,2018-10-18 17:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-62.0,-65.0,17.0,17.0,-64.0,-66.0,359.0,0.0,17.0,17.0,-62.0,-67.0,17.0,17.0,-64.0,-68.0,281.0,0.0,17.0,17.0,-65.0,-67.0,17.0,17.0,-67.0,-69.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-16 02:15:00,2018-10-16 02:30:00,2018-10-16 02:45:00,19,9,18,56,0,83.0,5.0,17.0,17.0,-61.0,-67.0,17.0,17.0,-63.0,-70.0,0.0,0.0,17.0,17.0,-62.0,-63.0,17.0,17.0,-65.0,-66.0,439.0,0.0,17.0,17.0,-62.0,-65.0,17.0,17.0,-64.0,-69.0,-64.5,18.0,-41,-84,1.0
23633,2018-05-16 02:30:00,2018-05-16 02:45:00,2018-05-16 03:00:00,19,2,38,28,1,19.0,4.0,17.0,16.0,-64.0,-92.0,17.0,16.0,-58.0,-66.0,24.0,4.0,17.0,16.0,-68.0,-88.0,17.0,17.0,-61.0,-67.0,135.0,42.0,17.0,16.0,-68.0,-95.0,17.0,17.0,-60.0,-66.0,-83.0,19.0,-54,-84,1.0
23633,2018-05-16 03:15:00,2018-05-16 03:30:00,2018-05-16 03:45:00,19,2,38,28,1,127.0,64.0,17.0,16.0,-67.0,-96.0,17.0,17.0,-60.0,-70.0,11.0,4.0,17.0,16.0,-63.0,-96.0,17.0,16.0,-59.0,-78.0,159.0,64.0,17.0,16.0,-68.0,-94.0,17.0,17.0,-62.0,-80.0,-83.0,19.0,-54,-84,1.0
6919,2018-09-01 05:00:00,2018-09-01 05:15:00,2018-09-01 05:30:00,19,2,23,14,1,0.0,0.0,23.0,20.0,-69.0,-72.0,21.0,21.0,-67.0,-72.0,13.0,0.0,23.0,23.0,-69.0,-89.0,23.0,20.0,-67.0,-86.0,44.0,1.0,23.0,23.0,-89.0,-100.0,23.0,23.0,-86.0,-100.0,-87.5,23.0,-41,-89,1.0
76076,2018-10-05 12:30:00,2018-10-05 12:45:00,2018-10-05 13:00:00,19,9,18,56,0,162.0,0.0,17.0,17.0,-63.0,-71.0,17.0,17.0,-63.0,-72.0,0.0,0.0,17.0,17.0,-64.0,-65.0,17.0,17.0,-64.0,-65.0,25.0,0.0,17.0,17.0,-64.0,-74.0,17.0,17.0,-64.0,-76.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 11:00:00,2018-10-05 11:15:00,2018-10-05 11:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-71.0,-87.0,17.0,17.0,-71.0,-89.0,32.0,0.0,17.0,17.0,-65.0,-71.0,17.0,17.0,-64.0,-71.0,191.0,22.0,17.0,17.0,-65.0,-68.0,17.0,17.0,-64.0,-69.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-18 04:15:00,2018-10-18 04:30:00,2018-10-18 04:45:00,19,9,18,56,0,391.0,6.0,17.0,17.0,-67.0,-70.0,17.0,17.0,-66.0,-70.0,115.0,0.0,17.0,17.0,-62.0,-71.0,17.0,17.0,-62.0,-73.0,288.0,12.0,17.0,17.0,-63.0,-70.0,17.0,17.0,-64.0,-72.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-14 21:15:00,2018-10-14 21:30:00,2018-10-14 21:45:00,19,9,18,56,0,388.0,179.0,17.0,17.0,-60.0,-73.0,17.0,17.0,-63.0,-75.0,316.0,140.0,17.0,17.0,-60.0,-74.0,17.0,17.0,-63.0,-77.0,273.0,96.0,17.0,17.0,-62.0,-77.0,17.0,17.0,-63.0,-76.0,-64.5,18.0,-41,-84,1.0
14797,2018-11-01 18:00:00,2018-11-01 18:15:00,2018-11-01 18:30:00,19,9,18,56,0,32.0,8.0,17.0,17.0,-61.0,-75.0,17.0,17.0,-55.0,-69.0,76.0,8.0,17.0,17.0,-64.0,-75.0,17.0,17.0,-59.0,-70.0,10.0,0.0,17.0,17.0,-63.0,-73.0,17.0,17.0,-56.0,-68.0,-64.5,18.0,-47,-84,1.0
4672,2018-05-29 04:45:00,2018-05-29 05:00:00,2018-05-29 05:15:00,19,3,23,28,1,173.0,0.0,22.0,22.0,-81.0,-88.0,22.0,22.0,-83.0,-89.0,0.0,0.0,22.0,22.0,-86.0,-97.0,22.0,22.0,-89.0,-96.0,0.0,0.0,22.0,22.0,-97.0,-97.0,22.0,22.0,-96.0,-96.0,-79.5,23.0,-44,-86,1.0
76076,2018-10-05 21:15:00,2018-10-05 21:30:00,2018-10-05 21:45:00,19,9,18,56,0,460.0,3.0,17.0,17.0,-65.0,-69.0,17.0,17.0,-63.0,-68.0,113.0,2.0,17.0,17.0,-66.0,-69.0,17.0,17.0,-64.0,-66.0,339.0,0.0,17.0,17.0,-66.0,-68.0,17.0,17.0,-64.0,-66.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 14:30:00,2018-10-05 14:45:00,2018-10-05 15:00:00,19,9,18,56,0,2.0,0.0,17.0,17.0,-62.0,-66.0,17.0,17.0,-64.0,-66.0,0.0,0.0,17.0,17.0,-62.0,-64.0,17.0,17.0,-64.0,-66.0,297.0,0.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-64.0,-68.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 12:00:00,2018-10-05 12:15:00,2018-10-05 12:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-68.0,-79.0,17.0,17.0,-68.0,-80.0,19.0,0.0,17.0,17.0,-66.0,-94.0,17.0,17.0,-67.0,-94.0,162.0,0.0,17.0,17.0,-63.0,-71.0,17.0,17.0,-63.0,-72.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-14 16:30:00,2018-10-14 16:45:00,2018-10-14 17:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-60.0,-61.0,17.0,17.0,-60.0,-61.0,0.0,0.0,17.0,17.0,-59.0,-62.0,17.0,17.0,-59.0,-63.0,1.0,0.0,17.0,17.0,-60.0,-80.0,17.0,17.0,-59.0,-82.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 19:15:00,2018-10-05 19:30:00,2018-10-05 19:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-64.0,-66.0,17.0,17.0,-64.0,-66.0,0.0,0.0,17.0,17.0,-65.0,-66.0,17.0,17.0,-65.0,-66.0,18.0,0.0,17.0,17.0,-65.0,-74.0,17.0,17.0,-65.0,-75.0,-64.5,18.0,-41,-84,1.0
