idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
21270,2018-12-16 22:00:00,2018-12-16 22:15:00,2018-12-16 22:30:00,27,2,80,250,1,0.0,0.0,15.0,13.0,-60.0,-68.0,15.0,13.0,-61.0,-69.0,0.0,0.0,18.0,13.0,-58.0,-77.0,18.0,13.0,-60.0,-73.0,21.0,0.0,18.0,13.0,-62.0,-84.0,18.0,13.0,-62.0,-85.0,-68.0,18.0,-43,-73,0.0
21270,2018-12-16 22:15:00,2018-12-16 22:30:00,2018-12-16 22:45:00,27,2,80,250,1,0.0,0.0,18.0,13.0,-58.0,-77.0,18.0,13.0,-60.0,-73.0,21.0,0.0,18.0,13.0,-62.0,-84.0,18.0,13.0,-62.0,-85.0,94.0,15.0,18.0,15.0,-67.0,-80.0,18.0,15.0,-69.0,-83.0,-68.0,18.0,-43,-73,0.0
21270,2018-12-16 22:30:00,2018-12-16 22:45:00,2018-12-16 23:00:00,27,2,80,250,1,21.0,0.0,18.0,13.0,-62.0,-84.0,18.0,13.0,-62.0,-85.0,94.0,15.0,18.0,15.0,-67.0,-80.0,18.0,15.0,-69.0,-83.0,7.0,0.0,18.0,13.0,-52.0,-85.0,18.0,13.0,-52.0,-86.0,-68.0,18.0,-43,-73,0.0
21270,2018-12-16 23:00:00,2018-12-16 23:15:00,2018-12-16 23:30:00,27,2,80,250,1,7.0,0.0,18.0,13.0,-52.0,-85.0,18.0,13.0,-52.0,-86.0,0.0,0.0,13.0,13.0,-51.0,-64.0,13.0,13.0,-51.0,-64.0,19.0,10.0,18.0,13.0,-47.0,-84.0,18.0,13.0,-46.0,-85.0,-68.0,18.0,-43,-73,0.0
21270,2019-01-17 11:45:00,2019-01-17 12:00:00,2019-01-17 12:15:00,27,2,80,250,1,0.0,0.0,13.0,13.0,-43.0,-44.0,13.0,13.0,-42.0,-43.0,0.0,0.0,13.0,13.0,-43.0,-44.0,13.0,13.0,-42.0,-43.0,5.0,0.0,18.0,13.0,-44.0,-85.0,18.0,13.0,-43.0,-85.0,-68.0,18.0,-43,-73,0.0
21270,2019-01-17 12:00:00,2019-01-17 12:15:00,2019-01-17 12:30:00,27,2,80,250,1,0.0,0.0,13.0,13.0,-43.0,-44.0,13.0,13.0,-42.0,-43.0,5.0,0.0,18.0,13.0,-44.0,-85.0,18.0,13.0,-43.0,-85.0,3.0,0.0,18.0,13.0,-51.0,-86.0,18.0,13.0,-51.0,-85.0,-68.0,18.0,-43,-73,0.0
19212,2018-09-21 10:00:00,2018-09-21 10:15:00,2018-09-21 10:30:00,19,5,23,28,1,0.0,0.0,16.0,16.0,-44.0,-48.0,16.0,16.0,-45.0,-49.0,0.0,0.0,16.0,16.0,-46.0,-51.0,16.0,16.0,-46.0,-51.0,3.0,2.0,18.0,16.0,-49.0,-96.0,18.0,16.0,-50.0,-97.0,-78.0,21.0,-42,-86,0.0
19212,2018-09-21 11:00:00,2018-09-21 11:15:00,2018-09-21 11:30:00,19,5,23,28,1,0.0,0.0,16.0,16.0,-44.0,-45.0,16.0,16.0,-44.0,-46.0,0.0,0.0,16.0,16.0,-44.0,-46.0,16.0,16.0,-44.0,-46.0,63.0,27.0,18.0,16.0,-44.0,-92.0,18.0,16.0,-44.0,-93.0,-78.0,21.0,-42,-86,0.0
19212,2018-09-21 11:15:00,2018-09-21 11:30:00,2018-09-21 11:45:00,19,5,23,28,1,0.0,0.0,16.0,16.0,-44.0,-46.0,16.0,16.0,-44.0,-46.0,63.0,27.0,18.0,16.0,-44.0,-92.0,18.0,16.0,-44.0,-93.0,12.0,5.0,18.0,16.0,-44.0,-96.0,18.0,16.0,-44.0,-94.0,-78.0,21.0,-42,-86,0.0
19212,2018-10-29 09:15:00,2018-10-29 09:30:00,2018-10-29 09:45:00,19,5,23,28,1,0.0,0.0,16.0,16.0,-44.0,-46.0,16.0,16.0,-44.0,-46.0,0.0,0.0,16.0,16.0,-44.0,-46.0,16.0,16.0,-44.0,-46.0,3.0,0.0,18.0,16.0,-44.0,-97.0,18.0,16.0,-44.0,-97.0,-78.0,21.0,-42,-86,0.0
